Date,Open,High,Low,Close,Volume,Adj Close
2011-01-14,3.80,3.80,3.60,3.74,64400,3.74
2011-01-13,3.90,4.00,3.80,3.85,40300,3.85
2011-01-12,4.10,4.10,3.91,3.96,73100,3.96
2011-01-11,3.95,4.19,3.88,4.10,136000,4.10
2011-01-10,3.44,3.95,3.41,3.85,227100,3.85
2011-01-07,3.20,3.30,3.20,3.29,20500,3.29
2011-01-06,3.40,3.47,3.01,3.19,75400,3.19
2011-01-05,3.49,3.49,3.40,3.40,16700,3.40
2011-01-04,3.53,3.53,3.48,3.49,17400,3.49
2011-01-03,3.25,3.50,3.25,3.46,53800,3.46
2010-12-31,3.47,3.47,3.10,3.22,120300,3.22
2010-12-30,3.51,3.52,3.41,3.47,51800,3.47
2010-12-29,3.51,3.58,3.51,3.52,20600,3.52
2010-12-28,3.60,3.63,3.51,3.58,16200,3.58
2010-12-27,3.68,3.68,3.55,3.56,27200,3.56
2010-12-23,3.60,3.65,3.50,3.56,27800,3.56
2010-12-22,3.69,3.69,3.60,3.62,27800,3.62
2010-12-21,3.63,3.70,3.53,3.63,23000,3.63
2010-12-20,3.55,3.70,3.54,3.70,34900,3.70
2010-12-17,3.56,3.56,3.50,3.50,25700,3.50
2010-12-16,3.48,3.54,3.47,3.53,27900,3.53
2010-12-15,3.55,3.55,3.45,3.45,45000,3.45
2010-12-14,3.65,3.65,3.50,3.56,35500,3.56
2010-12-13,3.68,3.68,3.59,3.60,23100,3.60
2010-12-10,3.50,3.60,3.50,3.58,27600,3.58
2010-12-09,3.60,3.60,3.50,3.53,34100,3.53
2010-12-08,3.72,3.76,3.60,3.60,54500,3.60
2010-12-07,3.90,3.90,3.75,3.75,24800,3.75
2010-12-06,3.85,3.96,3.81,3.87,42200,3.87
2010-12-03,3.91,4.00,3.75,3.80,71400,3.80
2010-12-02,3.74,3.98,3.63,3.87,63200,3.87
2010-12-01,3.59,3.71,3.46,3.54,63300,3.54
2010-11-30,3.53,3.57,3.42,3.44,51900,3.44
2010-11-29,3.70,3.89,3.60,3.60,35600,3.60
2010-11-26,3.83,3.83,3.68,3.75,28400,3.75
2010-11-24,3.75,4.00,3.69,3.82,76800,3.82
2010-11-23,3.69,3.89,3.60,3.77,41200,3.77
2010-11-22,3.60,3.75,3.50,3.65,58400,3.65
2010-11-19,3.59,3.75,3.51,3.53,35800,3.53
2010-11-18,3.55,3.80,3.55,3.55,41700,3.55
2010-11-17,3.64,3.70,3.51,3.55,39400,3.55
2010-11-16,3.56,3.71,3.56,3.60,73500,3.60
2010-11-15,3.61,3.85,3.53,3.56,71800,3.56
2010-11-12,3.90,3.90,3.71,3.71,28500,3.71
2010-11-11,4.01,4.22,3.78,3.79,59100,3.79
2010-11-10,4.14,4.14,3.78,3.90,81000,3.90
2010-11-09,4.15,4.20,4.05,4.07,27500,4.07
2010-11-08,3.98,4.19,3.91,4.06,49700,4.06
2010-11-05,4.11,4.12,3.90,3.93,78400,3.93
2010-11-04,4.26,4.26,4.10,4.13,43900,4.13
2010-11-03,4.27,4.32,4.23,4.23,36700,4.23
2010-11-02,4.33,4.35,4.24,4.26,43300,4.26
2010-11-01,4.50,4.50,4.25,4.33,37100,4.33
2010-10-29,4.27,4.49,4.27,4.48,18500,4.48
2010-10-28,4.38,4.44,4.26,4.26,29000,4.26
2010-10-27,4.53,4.55,4.31,4.38,39800,4.38
2010-10-26,4.90,4.90,4.58,4.62,54000,4.62
2010-10-25,4.90,4.93,4.55,4.69,45200,4.69
2010-10-22,4.88,4.95,4.68,4.70,56500,4.70
2010-10-21,4.82,4.86,4.67,4.80,42200,4.80
2010-10-20,4.84,4.84,4.55,4.73,45600,4.73
2010-10-19,4.60,4.76,4.53,4.59,45300,4.59
2010-10-18,4.72,4.97,4.60,4.62,75800,4.62
2010-10-15,5.00,5.20,4.51,4.65,115800,4.65
2010-10-14,4.60,5.00,4.50,5.00,133000,5.00
2010-10-13,4.10,4.43,4.05,4.40,83900,4.40
2010-10-12,3.95,4.09,3.92,4.00,35900,4.00
2010-10-11,3.80,3.96,3.71,3.91,37400,3.91
2010-10-08,3.92,3.92,3.67,3.76,33500,3.76
2010-10-07,3.50,3.79,3.50,3.73,53300,3.73
2010-10-06,3.50,3.64,3.50,3.50,28000,3.50
2010-10-05,3.36,3.50,3.31,3.41,34300,3.41
2010-10-04,3.48,3.54,3.35,3.36,19900,3.36
2010-10-01,3.49,3.50,3.37,3.45,22900,3.45
2010-09-30,3.42,3.57,3.40,3.41,13800,3.41
2010-09-29,3.62,3.62,3.25,3.44,38300,3.44
2010-09-28,3.73,3.75,3.53,3.56,36700,3.56
2010-09-27,3.90,3.90,3.61,3.72,56000,3.72
2010-09-24,4.03,4.07,3.63,3.63,121800,3.63
2010-09-23,4.10,4.12,3.94,3.94,18000,3.94
2010-09-22,4.07,4.14,3.85,4.04,40000,4.04
2010-09-21,3.92,4.00,3.86,3.93,35800,3.93
2010-09-20,4.10,4.10,3.88,3.92,39800,3.92
2010-09-17,3.90,4.24,3.90,4.11,68600,4.11
2010-09-16,3.89,4.00,3.83,3.89,15300,3.89
2010-09-15,4.07,4.08,3.90,3.99,32700,3.99
2010-09-14,4.05,4.15,4.00,4.07,28900,4.07
2010-09-13,4.02,4.19,4.01,4.10,38000,4.10
2010-09-10,3.75,4.04,3.74,4.02,65600,4.02
2010-09-09,4.25,4.28,4.01,4.06,31300,4.06
2010-09-08,3.69,4.52,3.69,4.20,204700,4.20
2010-09-07,3.29,3.88,3.16,3.62,78000,3.62
2010-09-03,3.15,3.21,2.95,3.21,82600,3.21
2010-09-02,3.17,3.19,3.04,3.11,37300,3.11
2010-09-01,3.02,3.22,2.97,3.12,75200,3.12
2010-08-31,2.87,3.00,2.87,3.00,18600,3.00
2010-08-30,2.95,3.02,2.82,2.83,43000,2.83
2010-08-27,2.85,3.13,2.78,3.00,70300,3.00
2010-08-26,2.70,2.93,2.70,2.87,47700,2.87
2010-08-25,2.67,2.70,2.60,2.66,58600,2.66
2010-08-24,2.84,2.92,2.60,2.64,78400,2.64
2010-08-23,2.59,2.92,2.55,2.90,201100,2.90
2010-08-20,2.53,2.67,2.42,2.45,126300,2.45
2010-08-19,2.91,3.05,2.60,2.72,149500,2.72
2010-08-18,3.30,3.30,2.99,3.00,80700,3.00
2010-08-17,3.21,3.49,3.21,3.30,38800,3.30
2010-08-16,3.21,3.77,3.14,3.20,102600,3.20
2010-08-13,3.71,3.72,3.57,3.61,37000,3.61
2010-08-12,3.79,3.89,3.70,3.82,36000,3.82
2010-08-11,3.76,4.06,3.70,3.71,45700,3.71
2010-08-10,4.07,4.19,3.87,3.95,45100,3.95
2010-08-09,4.26,4.27,4.10,4.21,33500,4.21
